"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 10:20:54:841 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"2","10","5","20","20","66","6600000","423506","0.06416757575757576","14","34"
"1","10","5","20","20","67","6700000","304753","0.0454855223880597","7","8"
"3","10","5","20","20","70","7000000","216758","0.03096542857142857","8","10"
"2","10","5","20","20","67","6700000","426920","0.06371940298507463","13","21"
"1","10","5","20","20","68","6800000","305830","0.044975","7","7"
"3","10","5","20","20","71","7100000","217473","0.03063","8","11"
"2","10","5","20","20","68","6800000","430559","0.0633175","13","23"
"1","10","5","20","20","69","6900000","307031","0.04449724637681159","7","10"
"3","10","5","20","20","72","7200000","218236","0.030310555555555556","8","9"
"2","10","5","20","20","69","6900000","434123","0.0629163768115942","13","29"
"1","10","5","20","20","70","7000000","308001","0.044000142857142856","7","8"
"3","10","5","20","20","73","7300000","218900","0.029986301369863015","8","11"
"2","10","5","20","20","70","7000000","437525","0.06250357142857142","13","20"
"1","10","5","20","20","71","7100000","308877","0.04350380281690141","7","8"
"3","10","5","20","20","74","7400000","219504","0.029662702702702704","8","8"
"2","10","5","20","20","71","7100000","440574","0.062052676056338026","14","27"
"1","10","5","20","20","72","7200000","310101","0.043069583333333335","7","9"
"3","10","5","20","20","75","7500000","220221","0.0293628","8","8"
"2","10","5","20","20","72","7200000","443735","0.061629861111111114","12","24"
"1","10","5","20","20","73","7300000","311326","0.04264739726027397","7","10"
"3","10","5","20","20","76","7600000","220771","0.029048815789473683","8","8"
"1","10","5","20","20","74","7400000","312523","0.042232837837837836","7","8"
"2","10","5","20","20","73","7300000","446708","0.061192876712328766","11","17"
"3","10","5","20","20","77","7700000","221349","0.028746623376623377","8","8"
"1","10","5","20","20","75","7500000","313740","0.041832","7","7"
"2","10","5","20","20","74","7400000","449937","0.060802297297297296","11","18"
"3","10","5","20","20","78","7800000","222038","0.028466410256410255","8","8"
"1","10","5","20","20","76","7600000","314916","0.04143631578947368","7","10"
