"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:12:38:164 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"2","5","3","30","30","46","4600000","101991","0.02217195652173913","9","10"
"3","5","3","30","30","47","4700000","122937","0.0261568085106383","6","13"
"1","5","3","30","30","47","4700000","118861","0.025289574468085108","9","10"
"2","5","3","30","30","47","4700000","102794","0.021871063829787235","10","11"
"3","5","3","30","30","48","4800000","124296","0.025895","6","13"
"1","5","3","30","30","48","4800000","120686","0.025142916666666668","9","15"
"2","5","3","30","30","48","4800000","103502","0.021562916666666668","10","14"
"3","5","3","30","30","49","4900000","126022","0.025718775510204083","6","16"
"1","5","3","30","30","49","4900000","122212","0.024941224489795917","10","14"
"2","5","3","30","30","49","4900000","104344","0.02129469387755102","10","12"
"1","5","3","30","30","50","5000000","123657","0.0247314","10","16"
"3","5","3","30","30","50","5000000","127772","0.0255544","6","18"
"2","5","3","30","30","50","5000000","105157","0.0210314","9","10"
"1","5","3","30","30","51","5100000","124880","0.02448627450980392","10","17"
"3","5","3","30","30","51","5100000","129447","0.025381764705882354","5","10"
"2","5","3","30","30","51","5100000","106015","0.020787254901960785","9","9"
"1","5","3","30","30","52","5200000","126349","0.024297884615384617","10","16"
"3","5","3","30","30","52","5200000","130993","0.025190961538461537","5","16"
"2","5","3","30","30","52","5200000","106903","0.02055826923076923","9","12"
"1","5","3","30","30","53","5300000","127657","0.02408622641509434","10","13"
"3","5","3","30","30","53","5300000","132562","0.025011698113207546","5","16"
"2","5","3","30","30","53","5300000","107879","0.020354528301886794","9","12"
"1","5","3","30","30","54","5400000","129032","0.023894814814814813","10","12"
"3","5","3","30","30","54","5400000","134183","0.024848703703703703","5","15"
"2","5","3","30","30","54","5400000","108796","0.02014740740740741","9","16"
"1","5","3","30","30","55","5500000","130558","0.023737818181818183","10","16"
"3","5","3","30","30","55","5500000","135842","0.024698545454545456","5","17"
"2","5","3","30","30","55","5500000","109543","0.01991690909090909","10","12"
"1","5","3","30","30","56","5600000","131984","0.02356857142857143","10","15"
"3","5","3","30","30","56","5600000","137480","0.02455","5","19"
"2","5","3","30","30","56","5600000","110307","0.01969767857142857","9","10"
