"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:30:37:781 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"1","5","3","30","30","47","4700000","145483","0.030953829787234044","5","9"
"2","5","3","30","30","48","4800000","109495","0.022811458333333333","7","8"
"3","5","3","30","30","49","4900000","75793","0.015467959183673469","6","9"
"1","5","3","30","30","48","4800000","146581","0.030537708333333333","5","7"
"2","5","3","30","30","49","4900000","109873","0.022423061224489796","7","8"
"3","5","3","30","30","50","5000000","76057","0.0152114","6","7"
"1","5","3","30","30","49","4900000","147765","0.030156122448979594","5","7"
"2","5","3","30","30","50","5000000","110252","0.0220504","7","8"
"3","5","3","30","30","51","5100000","76324","0.014965490196078431","6","7"
"1","5","3","30","30","50","5000000","148934","0.0297868","5","9"
"2","5","3","30","30","51","5100000","110623","0.02169078431372549","7","7"
"3","5","3","30","30","52","5200000","76533","0.014717884615384615","6","6"
"1","5","3","30","30","51","5100000","149959","0.029403725490196077","5","8"
"2","5","3","30","30","52","5200000","111074","0.021360384615384614","7","7"
"3","5","3","30","30","53","5300000","76858","0.014501509433962265","6","6"
"1","5","3","30","30","52","5200000","150708","0.028982307692307693","5","7"
"2","5","3","30","30","53","5300000","111468","0.021031698113207545","7","8"
"3","5","3","30","30","54","5400000","77164","0.01428962962962963","6","6"
"1","5","3","30","30","53","5300000","151134","0.028515849056603773","4","5"
"2","5","3","30","30","54","5400000","111807","0.020705","7","8"
"3","5","3","30","30","55","5500000","77447","0.014081272727272727","6","6"
"1","5","3","30","30","54","5400000","151443","0.028045","4","5"
"2","5","3","30","30","55","5500000","112053","0.020373272727272726","7","7"
"3","5","3","30","30","56","5600000","77697","0.013874464285714285","6","7"
"1","5","3","30","30","55","5500000","151689","0.02757981818181818","3","4"
"4","5","3","30","30","0","0","0","0","125","881"
"2","5","3","30","30","56","5600000","112294","0.0200525","7","7"
"3","5","3","30","30","57","5700000","77959","0.01367701754385965","6","6"
"2","5","3","30","30","57","5700000","112480","0.019733333333333332","7","7"
"4","5","3","30","30","1","100000","7251","0.07251","99","225"
"3","5","3","30","30","58","5800000","78202","0.013483103448275862","6","7"
"2","5","3","30","30","58","5800000","112488","0.019394482758620688","6","6"
"5","5","3","30","30","0","0","0","0","125","883"
"4","5","3","30","30","2","200000","14423","0.072115","71","121"
"3","5","3","30","30","59","5900000","78421","0.013291694915254237","6","8"
"4","5","3","30","30","3","300000","20653","0.06884333333333334","57","114"
"5","5","3","30","30","1","100000","7261","0.07261","95","234"
"3","5","3","30","30","60","6000000","78687","0.0131145","6","7"
"4","5","3","30","30","4","400000","26085","0.0652125","53","91"
"3","5","3","30","30","61","6100000","78970","0.012945901639344263","6","6"
"5","5","3","30","30","2","200000","14494","0.07247","82","185"
"3","5","3","30","30","62","6200000","79193","0.012773064516129033","6","6"
