"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"stubborn_sweep"
"03/22/2026 11:01:42:953 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","9","0","9"
"[run number]","epsilon","Q","max-ticks","use-stubborn?","stability-window","F","alpha","stubborn-fraction","grid-size","[step]","interaction-rate","number-of-regions","unique-cultures","active-links","event-count","interaction-count"
"61","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0281875","11","10","8","400000","11275"
"60","0.002","10","35000000","true","10","5","0","0.2","5","6","0.035165","6","6","9","600000","21099"
"59","0.002","10","35000000","true","10","5","0","0.2","5","9","0.03759222222222222","16","16","16","900000","33833"
"61","0.002","10","35000000","true","10","5","0","0.3","5","5","0.02905","8","8","4","500000","14525"
"59","0.002","10","35000000","true","10","5","0","0.2","5","10","0.037894","11","11","8","1000000","37894"
"60","0.002","10","35000000","true","10","5","0","0.2","5","7","0.03539571428571429","4","4","3","700000","24777"
"61","0.002","10","35000000","true","10","5","0","0.3","5","6","0.029503333333333333","8","8","5","600000","17702"
"59","0.002","10","35000000","true","10","5","0","0.2","5","11","0.037668181818181816","11","11","9","1100000","41435"
"61","0.002","10","35000000","true","10","5","0","0.3","5","7","0.02914857142857143","7","7","2","700000","20404"
"60","0.002","10","35000000","true","10","5","0","0.2","5","8","0.0353525","9","6","12","800000","28282"
"59","0.002","10","35000000","true","10","5","0","0.2","5","12","0.037469166666666665","13","13","11","1200000","44963"
"61","0.002","10","35000000","true","10","5","0","0.3","5","8","0.02879875","9","9","7","800000","23039"
"60","0.002","10","35000000","true","10","5","0","0.2","5","9","0.035285555555555556","6","6","9","900000","31757"
"59","0.002","10","35000000","true","10","5","0","0.2","5","13","0.03771692307692308","10","10","6","1300000","49032"
"62","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","15","0","0"
"61","0.002","10","35000000","true","10","5","0","0.3","5","9","0.02963","7","7","2","900000","26667"
"60","0.002","10","35000000","true","10","5","0","0.2","5","10","0.035061","8","7","9","1000000","35061"
"62","0.002","10","35000000","true","10","5","0","0.3","5","1","0.00132","10","10","0","100000","132"
"61","0.002","10","35000000","true","10","5","0","0.3","5","10","0.028584","9","9","4","1000000","28584"
"60","0.002","10","35000000","true","10","5","0","0.2","5","11","0.03515","7","6","10","1100000","38665"
"62","0.002","10","35000000","true","10","5","0","0.3","5","2","6.6E-4","10","10","0","200000","132"
"61","0.002","10","35000000","true","10","5","0","0.3","5","11","0.02845","9","9","5","1100000","31295"
"62","0.002","10","35000000","true","10","5","0","0.3","5","3","4.4E-4","10","10","0","300000","132"
"60","0.002","10","35000000","true","10","5","0","0.2","5","12","0.035209166666666666","4","4","3","1200000","42251"
"63","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","15","0","0"
"62","0.002","10","35000000","true","10","5","0","0.3","5","4","3.3E-4","10","10","0","400000","132"
"61","0.002","10","35000000","true","10","5","0","0.3","5","12","0.027854166666666666","13","13","10","1200000","33425"
"63","0.002","10","35000000","true","10","5","0","0.3","5","1","0.03632","12","12","7","100000","3632"
"62","0.002","10","35000000","true","10","5","0","0.3","5","5","2.64E-4","10","10","0","500000","132"
"61","0.002","10","35000000","true","10","5","0","0.3","5","13","0.02750076923076923","12","11","14","1300000","35751"
"63","0.002","10","35000000","true","10","5","0","0.3","5","2","0.035185","17","16","13","200000","7037"
"62","0.002","10","35000000","true","10","5","0","0.3","5","6","2.2E-4","10","10","0","600000","132"
"61","0.002","10","35000000","true","10","5","0","0.3","5","14","0.027335714285714286","8","8","3","1400000","38270"
"64","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","18","0","0"
"63","0.002","10","35000000","true","10","5","0","0.3","5","3","0.03436","17","17","16","300000","10308"
"62","0.002","10","35000000","true","10","5","0","0.3","5","7","1.8857142857142857E-4","10","10","0","700000","132"
"64","0.002","10","35000000","true","10","5","0","0.3","5","1","0.01429","11","11","7","100000","1429"
"63","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0344575","17","17","14","400000","13783"
"62","0.002","10","35000000","true","10","5","0","0.3","5","8","1.65E-4","10","10","0","800000","132"
"64","0.002","10","35000000","true","10","5","0","0.3","5","2","0.019465","10","10","8","200000","3893"
"62","0.002","10","35000000","true","10","5","0","0.3","5","9","1.4666666666666666E-4","10","10","0","900000","132"
"63","0.002","10","35000000","true","10","5","0","0.3","5","5","0.035394","16","16","13","500000","17697"
"62","0.002","10","35000000","true","10","5","0","0.3","5","10","1.32E-4","10","10","0","1000000","132"
"65","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","15","0","0"
"63","0.002","10","35000000","true","10","5","0","0.3","5","6","0.035555","14","14","10","600000","21333"
"64","0.002","10","35000000","true","10","5","0","0.3","5","3","0.02202","9","9","5","300000","6606"
"65","0.002","10","35000000","true","10","5","0","0.3","5","1","0.04812","18","18","18","100000","4812"
"63","0.002","10","35000000","true","10","5","0","0.3","5","7","0.035674285714285714","14","14","13","700000","24972"
"64","0.002","10","35000000","true","10","5","0","0.3","5","4","0.023215","10","10","6","400000","9286"
"63","0.002","10","35000000","true","10","5","0","0.3","5","8","0.03579625","14","14","13","800000","28637"
"65","0.002","10","35000000","true","10","5","0","0.3","5","2","0.05063","15","15","14","200000","10126"
"64","0.002","10","35000000","true","10","5","0","0.3","5","5","0.023162","11","11","8","500000","11581"
"63","0.002","10","35000000","true","10","5","0","0.3","5","9","0.036297777777777776","15","15","12","900000","32668"
"64","0.002","10","35000000","true","10","5","0","0.3","5","6","0.023608333333333332","9","9","4","600000","14165"
"65","0.002","10","35000000","true","10","5","0","0.3","5","3","0.05179","13","13","19","300000","15537"
"63","0.002","10","35000000","true","10","5","0","0.3","5","10","0.036116","12","12","7","1000000","36116"
"64","0.002","10","35000000","true","10","5","0","0.3","5","7","0.02355142857142857","10","10","6","700000","16486"
"65","0.002","10","35000000","true","10","5","0","0.3","5","4","0.05173","11","11","14","400000","20692"
"64","0.002","10","35000000","true","10","5","0","0.3","5","8","0.02204","8","8","2","800000","17632"
"63","0.002","10","35000000","true","10","5","0","0.3","5","11","0.036463636363636365","19","19","19","1100000","40110"
"65","0.002","10","35000000","true","10","5","0","0.3","5","5","0.05174","9","9","11","500000","25870"
"64","0.002","10","35000000","true","10","5","0","0.3","5","9","0.020353333333333334","8","8","2","900000","18318"
"63","0.002","10","35000000","true","10","5","0","0.3","5","12","0.03639833333333333","14","14","11","1200000","43678"
"66","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","12","0","0"
"65","0.002","10","35000000","true","10","5","0","0.3","5","6","0.05173666666666667","11","11","13","600000","31042"
"64","0.002","10","35000000","true","10","5","0","0.3","5","10","0.018961","10","10","4","1000000","18961"
"66","0.002","10","35000000","true","10","5","0","0.3","5","1","0.02628","11","11","6","100000","2628"
"64","0.002","10","35000000","true","10","5","0","0.3","5","11","0.017825454545454547","9","9","3","1100000","19608"
"65","0.002","10","35000000","true","10","5","0","0.3","5","7","0.051808571428571426","9","9","10","700000","36266"
"66","0.002","10","35000000","true","10","5","0","0.3","5","2","0.025535","14","14","14","200000","5107"
"64","0.002","10","35000000","true","10","5","0","0.3","5","12","0.016870833333333335","9","9","3","1200000","20245"
"65","0.002","10","35000000","true","10","5","0","0.3","5","8","0.05256625","13","13","16","800000","42053"
"66","0.002","10","35000000","true","10","5","0","0.3","5","3","0.025226666666666668","12","12","9","300000","7568"
"64","0.002","10","35000000","true","10","5","0","0.3","5","13","0.016096923076923078","9","9","3","1300000","20926"
"66","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0248275","12","12","7","400000","9931"
"65","0.002","10","35000000","true","10","5","0","0.3","5","9","0.052332222222222224","15","14","21","900000","47099"
"64","0.002","10","35000000","true","10","5","0","0.3","5","14","0.015437142857142858","9","9","3","1400000","21612"
"67","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","14","0","0"
"66","0.002","10","35000000","true","10","5","0","0.3","5","5","0.024474","14","14","12","500000","12237"
"65","0.002","10","35000000","true","10","5","0","0.3","5","10","0.052668","10","10","14","1000000","52668"
"66","0.002","10","35000000","true","10","5","0","0.3","5","6","0.024306666666666667","11","11","11","600000","14584"
"67","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05521","13","11","17","100000","5521"
"65","0.002","10","35000000","true","10","5","0","0.3","5","11","0.052925454545454546","11","11","14","1100000","58218"
"66","0.002","10","35000000","true","10","5","0","0.3","5","7","0.023918571428571428","12","11","9","700000","16743"
"67","0.002","10","35000000","true","10","5","0","0.3","5","2","0.050365","10","8","15","200000","10073"
"65","0.002","10","35000000","true","10","5","0","0.3","5","12","0.05312666666666667","15","14","19","1200000","63752"
"66","0.002","10","35000000","true","10","5","0","0.3","5","8","0.02417625","12","12","11","800000","19341"
"67","0.002","10","35000000","true","10","5","0","0.3","5","3","0.04794333333333333","10","10","14","300000","14383"
"65","0.002","10","35000000","true","10","5","0","0.3","5","13","0.053064615384615384","13","13","16","1300000","68984"
"68","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","18","0","0"
"66","0.002","10","35000000","true","10","5","0","0.3","5","9","0.024563333333333333","15","15","14","900000","22107"
"67","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0477125","9","8","11","400000","19085"
"66","0.002","10","35000000","true","10","5","0","0.3","5","10","0.024726","11","11","6","1000000","24726"
"68","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05798","9","9","10","100000","5798"
"66","0.002","10","35000000","true","10","5","0","0.3","5","11","0.024742727272727274","11","11","7","1100000","27217"
"67","0.002","10","35000000","true","10","5","0","0.3","5","5","0.047176","10","9","14","500000","23588"
"68","0.002","10","35000000","true","10","5","0","0.3","5","2","0.05955","9","9","12","200000","11910"
"66","0.002","10","35000000","true","10","5","0","0.3","5","12","0.024355","16","16","16","1200000","29226"
"69","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","14","0","0"
"67","0.002","10","35000000","true","10","5","0","0.3","5","6","0.047275","9","8","12","600000","28365"
"68","0.002","10","35000000","true","10","5","0","0.3","5","3","0.05843333333333333","10","10","15","300000","17530"
"69","0.002","10","35000000","true","10","5","0","0.3","5","1","0.04892","12","12","13","100000","4892"
"67","0.002","10","35000000","true","10","5","0","0.3","5","7","0.046914285714285714","7","7","7","700000","32840"
"68","0.002","10","35000000","true","10","5","0","0.3","5","4","0.05802","7","7","7","400000","23208"
"69","0.002","10","35000000","true","10","5","0","0.3","5","2","0.04799","14","14","18","200000","9598"
"67","0.002","10","35000000","true","10","5","0","0.3","5","8","0.04629125","9","7","8","800000","37033"
"68","0.002","10","35000000","true","10","5","0","0.3","5","5","0.056946","10","10","12","500000","28473"
"69","0.002","10","35000000","true","10","5","0","0.3","5","3","0.04757666666666667","11","11","13","300000","14273"
"67","0.002","10","35000000","true","10","5","0","0.3","5","9","0.04623555555555556","7","6","8","900000","41612"
"68","0.002","10","35000000","true","10","5","0","0.3","5","6","0.05636","9","9","10","600000","33816"
"69","0.002","10","35000000","true","10","5","0","0.3","5","4","0.04713","11","11","10","400000","18852"
"67","0.002","10","35000000","true","10","5","0","0.3","5","10","0.046095","7","7","7","1000000","46095"
"68","0.002","10","35000000","true","10","5","0","0.3","5","7","0.056935714285714284","13","11","18","700000","39855"
"69","0.002","10","35000000","true","10","5","0","0.3","5","5","0.046734","14","14","19","500000","23367"
"67","0.002","10","35000000","true","10","5","0","0.3","5","11","0.04593545454545454","6","6","6","1100000","50529"
"69","0.002","10","35000000","true","10","5","0","0.3","5","6","0.047231666666666665","13","12","16","600000","28339"
"68","0.002","10","35000000","true","10","5","0","0.3","5","8","0.0562875","8","8","11","800000","45030"
"67","0.002","10","35000000","true","10","5","0","0.3","5","12","0.04617916666666667","8","8","10","1200000","55415"
"69","0.002","10","35000000","true","10","5","0","0.3","5","7","0.04720571428571429","11","11","12","700000","33044"
"68","0.002","10","35000000","true","10","5","0","0.3","5","9","0.05706111111111111","10","9","14","900000","51355"
"67","0.002","10","35000000","true","10","5","0","0.3","5","13","0.045972307692307694","8","8","10","1300000","59764"
"69","0.002","10","35000000","true","10","5","0","0.3","5","8","0.047055","11","11","12","800000","37644"
"68","0.002","10","35000000","true","10","5","0","0.3","5","10","0.057012","9","9","12","1000000","57012"
"69","0.002","10","35000000","true","10","5","0","0.3","5","9","0.04765333333333333","12","12","13","900000","42888"
"67","0.002","10","35000000","true","10","5","0","0.3","5","14","0.046165","6","6","5","1400000","64631"
"70","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","19","0","0"
"68","0.002","10","35000000","true","10","5","0","0.3","5","11","0.05700818181818182","10","10","12","1100000","62709"
"69","0.002","10","35000000","true","10","5","0","0.3","5","10","0.048067","12","12","17","1000000","48067"
"70","0.002","10","35000000","true","10","5","0","0.3","5","1","0.04106","13","13","10","100000","4106"
"68","0.002","10","35000000","true","10","5","0","0.3","5","12","0.057034166666666664","9","9","15","1200000","68441"
"71","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","15","0","0"
"69","0.002","10","35000000","true","10","5","0","0.3","5","11","0.04859909090909091","14","13","17","1100000","53459"
"70","0.002","10","35000000","true","10","5","0","0.3","5","2","0.044485","13","13","12","200000","8897"
"71","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05359","13","13","17","100000","5359"
"69","0.002","10","35000000","true","10","5","0","0.3","5","12","0.048565833333333336","14","12","18","1200000","58279"
"72","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","19","0","0"
"70","0.002","10","35000000","true","10","5","0","0.3","5","3","0.04685","14","14","12","300000","14055"
"71","0.002","10","35000000","true","10","5","0","0.3","5","2","0.05481","12","12","14","200000","10962"
"72","0.002","10","35000000","true","10","5","0","0.3","5","1","0.03531","5","5","4","100000","3531"
"70","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0473475","15","14","14","400000","18939"
"71","0.002","10","35000000","true","10","5","0","0.3","5","3","0.05497333333333333","12","12","13","300000","16492"
"72","0.002","10","35000000","true","10","5","0","0.3","5","2","0.03366","12","9","19","200000","6732"
"70","0.002","10","35000000","true","10","5","0","0.3","5","5","0.045776","14","13","11","500000","22888"
"71","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0561075","15","13","19","400000","22443"
"72","0.002","10","35000000","true","10","5","0","0.3","5","3","0.03599666666666667","8","8","11","300000","10799"
"70","0.002","10","35000000","true","10","5","0","0.3","5","6","0.045608333333333334","16","15","15","600000","27365"
"71","0.002","10","35000000","true","10","5","0","0.3","5","5","0.055894","12","12","15","500000","27947"
"70","0.002","10","35000000","true","10","5","0","0.3","5","7","0.04539428571428571","17","17","16","700000","31776"
"72","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0386525","6","6","6","400000","15461"
"71","0.002","10","35000000","true","10","5","0","0.3","5","6","0.056163333333333336","13","13","18","600000","33698"
"70","0.002","10","35000000","true","10","5","0","0.3","5","8","0.04512625","12","12","11","800000","36101"
"72","0.002","10","35000000","true","10","5","0","0.3","5","5","0.035698","5","5","2","500000","17849"
"71","0.002","10","35000000","true","10","5","0","0.3","5","7","0.05603428571428572","11","11","12","700000","39224"
"70","0.002","10","35000000","true","10","5","0","0.3","5","9","0.044066666666666664","11","11","5","900000","39660"
"72","0.002","10","35000000","true","10","5","0","0.3","5","6","0.033865","6","6","5","600000","20319"
"71","0.002","10","35000000","true","10","5","0","0.3","5","8","0.0563525","17","17","22","800000","45082"
"70","0.002","10","35000000","true","10","5","0","0.3","5","10","0.04158","13","13","10","1000000","41580"
"72","0.002","10","35000000","true","10","5","0","0.3","5","7","0.03223714285714286","10","8","12","700000","22566"
"71","0.002","10","35000000","true","10","5","0","0.3","5","9","0.05624333333333333","13","13","19","900000","50619"
"70","0.002","10","35000000","true","10","5","0","0.3","5","11","0.03974818181818182","11","11","5","1100000","43723"
"72","0.002","10","35000000","true","10","5","0","0.3","5","8","0.0335025","6","6","5","800000","26802"
"70","0.002","10","35000000","true","10","5","0","0.3","5","12","0.03802333333333333","13","12","9","1200000","45628"
"71","0.002","10","35000000","true","10","5","0","0.3","5","10","0.056451","13","13","16","1000000","56451"
"72","0.002","10","35000000","true","10","5","0","0.3","5","9","0.03420666666666667","6","6","7","900000","30786"
"70","0.002","10","35000000","true","10","5","0","0.3","5","13","0.036236923076923076","11","11","3","1300000","47108"
"71","0.002","10","35000000","true","10","5","0","0.3","5","11","0.056421818181818184","14","14","19","1100000","62064"
"72","0.002","10","35000000","true","10","5","0","0.3","5","10","0.034939","14","12","19","1000000","34939"
"70","0.002","10","35000000","true","10","5","0","0.3","5","14","0.034757857142857146","11","11","4","1400000","48661"
"71","0.002","10","35000000","true","10","5","0","0.3","5","12","0.056503333333333336","15","15","22","1200000","67804"
"73","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","13","0","0"
"70","0.002","10","35000000","true","10","5","0","0.3","5","15","0.033622","11","11","4","1500000","50433"
"72","0.002","10","35000000","true","10","5","0","0.3","5","11","0.03556636363636364","7","6","9","1100000","39123"
"73","0.002","10","35000000","true","10","5","0","0.3","5","1","0.075","16","14","22","100000","7500"
"70","0.002","10","35000000","true","10","5","0","0.3","5","16","0.033084375","11","11","7","1600000","52935"
"72","0.002","10","35000000","true","10","5","0","0.3","5","12","0.033475","5","5","2","1200000","40170"
"70","0.002","10","35000000","true","10","5","0","0.3","5","17","0.03374411764705882","14","14","12","1700000","57365"
"72","0.002","10","35000000","true","10","5","0","0.3","5","13","0.032769230769230766","7","7","6","1300000","42600"
"73","0.002","10","35000000","true","10","5","0","0.3","5","2","0.076745","13","12","17","200000","15349"
"70","0.002","10","35000000","true","10","5","0","0.3","5","18","0.03376277777777778","15","15","16","1800000","60773"
"72","0.002","10","35000000","true","10","5","0","0.3","5","14","0.03290214285714286","8","8","12","1400000","46063"
"73","0.002","10","35000000","true","10","5","0","0.3","5","3","0.07843","13","13","18","300000","23529"
"70","0.002","10","35000000","true","10","5","0","0.3","5","19","0.03417894736842105","12","12","5","1900000","64940"
"72","0.002","10","35000000","true","10","5","0","0.3","5","15","0.033857333333333337","7","7","6","1500000","50786"
"73","0.002","10","35000000","true","10","5","0","0.3","5","4","0.078175","11","11","15","400000","31270"
"70","0.002","10","35000000","true","10","5","0","0.3","5","20","0.0339325","13","13","10","2000000","67865"
"72","0.002","10","35000000","true","10","5","0","0.3","5","16","0.034714375","9","9","14","1600000","55543"
"73","0.002","10","35000000","true","10","5","0","0.3","5","5","0.078806","12","12","19","500000","39403"
"70","0.002","10","35000000","true","10","5","0","0.3","5","21","0.034057142857142855","12","12","9","2100000","71520"
"74","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","18","0","0"
"72","0.002","10","35000000","true","10","5","0","0.3","5","17","0.03502","6","6","7","1700000","59534"
"74","0.002","10","35000000","true","10","5","0","0.3","5","1","0.01653","13","13","8","100000","1653"
"73","0.002","10","35000000","true","10","5","0","0.3","5","6","0.07867833333333334","14","13","25","600000","47207"
"72","0.002","10","35000000","true","10","5","0","0.3","5","18","0.034885","9","9","13","1800000","62793"
"74","0.002","10","35000000","true","10","5","0","0.3","5","2","0.01731","13","13","7","200000","3462"
"73","0.002","10","35000000","true","10","5","0","0.3","5","7","0.07889428571428571","16","16","26","700000","55226"
"74","0.002","10","35000000","true","10","5","0","0.3","5","3","0.01633333333333333","12","12","4","300000","4900"
"72","0.002","10","35000000","true","10","5","0","0.3","5","19","0.035111578947368424","6","6","9","1900000","66712"
"73","0.002","10","35000000","true","10","5","0","0.3","5","8","0.080345","16","15","26","800000","64276"
"74","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0149025","14","14","9","400000","5961"
"72","0.002","10","35000000","true","10","5","0","0.3","5","20","0.0353525","13","12","18","2000000","70705"
"74","0.002","10","35000000","true","10","5","0","0.3","5","5","0.014378","14","14","7","500000","7189"
"73","0.002","10","35000000","true","10","5","0","0.3","5","9","0.07987111111111111","15","15","19","900000","71884"
"72","0.002","10","35000000","true","10","5","0","0.3","5","21","0.03538047619047619","9","9","15","2100000","74299"
"74","0.002","10","35000000","true","10","5","0","0.3","5","6","0.014241666666666666","14","13","9","600000","8545"
"73","0.002","10","35000000","true","10","5","0","0.3","5","10","0.079705","15","14","25","1000000","79705"
"72","0.002","10","35000000","true","10","5","0","0.3","5","22","0.0357","7","6","6","2200000","78540"
"74","0.002","10","35000000","true","10","5","0","0.3","5","7","0.013317142857142857","14","14","8","700000","9322"
"74","0.002","10","35000000","true","10","5","0","0.3","5","8","0.01350125","14","14","8","800000","10801"
"72","0.002","10","35000000","true","10","5","0","0.3","5","23","0.03595695652173913","6","6","5","2300000","82701"
"75","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","16","0","0"
"73","0.002","10","35000000","true","10","5","0","0.3","5","11","0.07958272727272728","11","11","17","1100000","87541"
"74","0.002","10","35000000","true","10","5","0","0.3","5","9","0.013085555555555555","13","13","6","900000","11777"
"75","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05127","12","12","11","100000","5127"
"73","0.002","10","35000000","true","10","5","0","0.3","5","12","0.0794225","12","12","17","1200000","95307"
"76","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","14","0","0"
"74","0.002","10","35000000","true","10","5","0","0.3","5","10","0.012903","14","14","8","1000000","12903"
"75","0.002","10","35000000","true","10","5","0","0.3","5","2","0.053085","18","18","21","200000","10617"
"74","0.002","10","35000000","true","10","5","0","0.3","5","11","0.012911818181818182","13","13","8","1100000","14203"
"76","0.002","10","35000000","true","10","5","0","0.3","5","1","0.07488","10","10","20","100000","7488"
"75","0.002","10","35000000","true","10","5","0","0.3","5","3","0.05391","16","16","20","300000","16173"
"74","0.002","10","35000000","true","10","5","0","0.3","5","12","0.013036666666666667","14","14","8","1200000","15644"
"77","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","16","0","0"
"76","0.002","10","35000000","true","10","5","0","0.3","5","2","0.076255","12","11","20","200000","15251"
"77","0.002","10","35000000","true","10","5","0","0.3","5","1","0.02096","15","15","9","100000","2096"
"75","0.002","10","35000000","true","10","5","0","0.3","5","4","0.053995","11","11","10","400000","21598"
"76","0.002","10","35000000","true","10","5","0","0.3","5","3","0.07485666666666667","9","9","18","300000","22457"
"77","0.002","10","35000000","true","10","5","0","0.3","5","2","0.02121","15","15","7","200000","4242"
"75","0.002","10","35000000","true","10","5","0","0.3","5","5","0.053116","18","17","21","500000","26558"
"77","0.002","10","35000000","true","10","5","0","0.3","5","3","0.02018","15","15","7","300000","6054"
"76","0.002","10","35000000","true","10","5","0","0.3","5","4","0.06837","9","9","15","400000","27348"
"75","0.002","10","35000000","true","10","5","0","0.3","5","6","0.05230166666666667","16","16","16","600000","31381"
"77","0.002","10","35000000","true","10","5","0","0.3","5","4","0.020045","15","15","8","400000","8018"
"75","0.002","10","35000000","true","10","5","0","0.3","5","7","0.051634285714285716","12","12","11","700000","36144"
"76","0.002","10","35000000","true","10","5","0","0.3","5","5","0.070986","8","8","14","500000","35493"
"77","0.002","10","35000000","true","10","5","0","0.3","5","5","0.020016","14","14","7","500000","10008"
"75","0.002","10","35000000","true","10","5","0","0.3","5","8","0.05090125","12","12","11","800000","40721"
"77","0.002","10","35000000","true","10","5","0","0.3","5","6","0.01988","17","17","11","600000","11928"
"76","0.002","10","35000000","true","10","5","0","0.3","5","6","0.06976333333333333","7","7","9","600000","41858"
"75","0.002","10","35000000","true","10","5","0","0.3","5","9","0.04999555555555556","15","15","17","900000","44996"
"77","0.002","10","35000000","true","10","5","0","0.3","5","7","0.019705714285714285","15","15","7","700000","13794"
"76","0.002","10","35000000","true","10","5","0","0.3","5","7","0.07051428571428571","11","10","23","700000","49360"
"77","0.002","10","35000000","true","10","5","0","0.3","5","8","0.01979125","14","14","5","800000","15833"
"75","0.002","10","35000000","true","10","5","0","0.3","5","10","0.050595","15","15","17","1000000","50595"
"77","0.002","10","35000000","true","10","5","0","0.3","5","9","0.01962777777777778","14","14","8","900000","17665"
"76","0.002","10","35000000","true","10","5","0","0.3","5","8","0.06965875","10","10","21","800000","55727"
"75","0.002","10","35000000","true","10","5","0","0.3","5","11","0.05076090909090909","20","19","24","1100000","55837"
"77","0.002","10","35000000","true","10","5","0","0.3","5","10","0.019593","14","14","5","1000000","19593"
"76","0.002","10","35000000","true","10","5","0","0.3","5","9","0.06865444444444445","9","9","20","900000","61789"
"75","0.002","10","35000000","true","10","5","0","0.3","5","12","0.05129","14","14","17","1200000","61548"
"78","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","16","0","0"
"77","0.002","10","35000000","true","10","5","0","0.3","5","11","0.01977272727272727","16","16","9","1100000","21750"
"76","0.002","10","35000000","true","10","5","0","0.3","5","10","0.068207","7","7","10","1000000","68207"
"78","0.002","10","35000000","true","10","5","0","0.3","5","1","0.04067","11","11","8","100000","4067"
"77","0.002","10","35000000","true","10","5","0","0.3","5","12","0.01983","16","16","9","1200000","23796"
"79","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","17","0","0"
"78","0.002","10","35000000","true","10","5","0","0.3","5","2","0.043215","11","11","10","200000","8643"
"76","0.002","10","35000000","true","10","5","0","0.3","5","11","0.06799818181818182","13","12","26","1100000","74798"
"79","0.002","10","35000000","true","10","5","0","0.3","5","1","0.05288","11","11","17","100000","5288"
"78","0.002","10","35000000","true","10","5","0","0.3","5","3","0.04166","12","12","12","300000","12498"
"76","0.002","10","35000000","true","10","5","0","0.3","5","12","0.06839666666666666","14","14","24","1200000","82076"
"79","0.002","10","35000000","true","10","5","0","0.3","5","2","0.04507","10","10","17","200000","9014"
"78","0.002","10","35000000","true","10","5","0","0.3","5","4","0.039285","10","10","8","400000","15714"
"79","0.002","10","35000000","true","10","5","0","0.3","5","3","0.04376666666666667","8","8","12","300000","13130"
"76","0.002","10","35000000","true","10","5","0","0.3","5","13","0.06934384615384616","7","7","9","1300000","90147"
"78","0.002","10","35000000","true","10","5","0","0.3","5","5","0.036976","10","10","8","500000","18488"
"78","0.002","10","35000000","true","10","5","0","0.3","5","6","0.035256666666666665","11","11","9","600000","21154"
"79","0.002","10","35000000","true","10","5","0","0.3","5","4","0.0461025","10","9","15","400000","18441"
"76","0.002","10","35000000","true","10","5","0","0.3","5","14","0.06859","5","5","6","1400000","96026"
"78","0.002","10","35000000","true","10","5","0","0.3","5","7","0.034024285714285715","15","15","14","700000","23817"
"79","0.002","10","35000000","true","10","5","0","0.3","5","5","0.046564","8","8","13","500000","23282"
"76","0.002","10","35000000","true","10","5","0","0.3","5","15","0.067714","12","11","24","1500000","101571"
"78","0.002","10","35000000","true","10","5","0","0.3","5","8","0.03333","12","11","10","800000","26664"
"76","0.002","10","35000000","true","10","5","0","0.3","5","16","0.067726875","11","11","19","1600000","108363"
"80","0.002","10","35000000","true","10","5","0","0.3","5","0","0","25","25","16","0","0"
"79","0.002","10","35000000","true","10","5","0","0.3","5","6","0.04964333333333333","14","14","23","600000","29786"
"78","0.002","10","35000000","true","10","5","0","0.3","5","9","0.03277777777777778","11","11","9","900000","29500"
"80","0.002","10","35000000","true","10","5","0","0.3","5","1","0.04025","12","12","13","100000","4025"
"78","0.002","10","35000000","true","10","5","0","0.3","5","10","0.032515","10","10","8","1000000","32515"
"79","0.002","10","35000000","true","10","5","0","0.3","5","7","0.05121285714285714","14","14","24","700000","35849"
"80","0.002","10","35000000","true","10","5","0","0.3","5","2","0.04053","11","11","8","200000","8106"
"78","0.002","10","35000000","true","10","5","0","0.3","5","11","0.032124545454545454","13","13","12","1100000","35337"
"79","0.002","10","35000000","true","10","5","0","0.3","5","8","0.04879875","8","8","10","800000","39039"
"80","0.002","10","35000000","true","10","5","0","0.3","5","3","0.041023333333333335","13","13","13","300000","12307"
